Player Name,Rank,OVR,PAC,SHO,PAS,DRİ,DEF,PHY,Acceleration,Sprint Speed,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Shot Passing,Long Passing,Curve,Agility,Balance,Reactions,Ball Control,Detailed Dribbling,Composure,Interception,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression
Scott Bitsindou,16393,55,438,36,51,501,52,592,49,38,30,53,33,32,42,39,49,41,62,56,34,54,36,49,51,52,42,52,46,48,57,56,53,34,70,65
Noah Blasucci,16393,55,58,54,42,60,23,35,68,50,56,56,52,56,40,45,33,31,52,32,44,75,81,52,57,59,52,12,58,28,14,18,48,36,34,35
Luca Bolay,16393,55,68,38,48,54,49,431,69,68,37,36,38,32,38,40,59,30,52,43,45,73,79,51,52,51,39,48,39,44,56,54,36,50,39,47
Alex Bonetig,16393,55,62,29,43,48,52,67,60,64,25,41,30,20,29,42,32,28,49,51,33,59,50,50,48,46,48,51,49,51,54,51,62,59,73,61
Gary Boylan,16393,55,5712,33,444,534,54,633,56,57,26,52,26,23,35,42,45,28,46,41,53,63,56,52,53,52,47,53,52,52,56,55,58,61,63,65
Rhys Bozinovski,16393,55,78,431,504,602,492,564,77,79,42,45,43,36,47,48,32,41,59,56,49,82,70,54,59,56,50,50,37,47,55,49,56,66,58,39
Seán Brennan,16393,55,671,473,561,58,481,534,66,68,50,47,40,48,51,56,51,55,59,54,54,64,75,53,57,56,56,52,46,47,48,45,47,56,49,61
Mark Byrne,16393,55,591,468,551,575,37,502,53,63,50,48,36,36,45,59,45,42,60,59,49,56,65,43,57,58,54,27,42,36,40,46,42,49,54,42
Rhys Byrne,16393,55,55,54,53,55,58,53,57,59,13,40,11,12,10,18,12,10,16,13,11,59,57,52,15,14,30,17,11,18,14,14,59,45,57,36
Ciprian Călugăr,16393,55,74,41,47,52,46,54,72,75,41,43,40,31,37,38,52,39,52,40,48,61,62,50,49,51,44,44,36,41,51,55,45,68,48,55
Iulian Codrin Cărăușu,16393,55,71,53,45,57,22,57,70,71,54,53,51,45,57,44,40,31,53,38,41,66,66,50,57,56,52,22,44,19,19,15,51,70,57,42
Theo Chapman,16393,55,75,47,52,59,33,48,77,74,44,49,52,41,46,55,50,44,54,51,50,83,79,49,53,57,55,33,39,28,37,25,48,58,46,40
Pierce Charles,16393,55,55,54,56,57,24,54,23,25,9,42,8,8,11,38,13,10,33,29,14,26,41,48,19,6,39,12,13,5,10,14,48,25,56,24
Théo Chatelain,16393,55,56,54,53,55,20,57,23,15,7,40,7,5,19,36,11,11,19,25,14,31,49,41,16,9,24,7,12,7,12,14,35,16,41,28
Pratik Chaudhari,16393,55,55,25,32,42,521,73,52,58,21,35,19,28,31,36,29,25,35,31,24,46,49,48,42,39,45,52,50,52,54,52,73,68,76,71
Cheng Changcheng,16393,55,561,55,39,51,31,681,58,54,57,62,47,44,55,51,33,32,40,33,31,47,65,49,48,51,55,28,66,31,25,20,73,60,75,57
Cho Jae Hun,16393,55,664,46,481,602,23,371,60,70,49,45,40,40,43,55,45,40,49,43,41,67,70,54,55,63,45,16,35,20,26,25,31,44,35,36
Ionuț Cojocaru,16393,55,69,53,52,54,25,56,67,71,52,59,50,56,53,51,52,43,54,49,53,52,52,51,55,53,56,20,42,22,25,22,54,52,64,42
George Cooper,16393,55,63,37,44,48,54,60,59,66,36,45,38,33,35,32,38,28,58,48,26,64,61,49,49,43,48,54,53,54,54,52,62,50,70,45
Jimmy Corcoran,16393,55,55,54,55,57,21,55,20,22,12,41,7,9,22,51,15,16,36,41,14,39,44,46,26,10,35,11,10,14,13,15,33,35,40,25
Dominic Corness,16393,55,65,45,57,55,45,46,66,65,45,52,38,44,49,55,43,51,65,62,52,61,65,53,54,53,55,34,41,44,53,52,35,65,37,48
Edoardo Corvi,16393,55,61,60,54,54,25,52,25,26,8,41,9,9,12,39,13,18,32,37,13,38,49,35,16,7,25,6,11,7,17,13,45,24,54,28
Brandan Craig,16393,55,65,38,49,55,54,61,66,64,31,57,32,36,48,50,39,33,57,51,33,58,59,49,55,54,52,51,51,56,55,54,63,54,69,50
Rasmus Cronvall,16393,55,72,56,41,531,20,451,73,71,59,57,51,42,55,45,33,33,47,34,39,61,79,51,52,49,46,18,52,15,18,12,55,48,48,32
Cui Ming'an,16393,55,58,42,56,515,52,631,59,57,29,60,51,38,41,56,46,45,62,59,53,68,57,56,52,46,45,53,50,54,52,49,60,63,69,50
Noah De Queiroz,16393,55,662,24,32,411,54,642,59,72,22,32,18,29,36,36,22,25,38,28,28,51,58,50,35,38,48,52,56,54,56,54,65,60,70,55
Luke Dennison,16393,55,57,56,54,58,21,53,19,23,8,41,8,8,18,49,10,14,26,17,12,21,26,36,19,12,33,6,13,5,10,11,51,23,64,16
Marcus Dewhurst,16393,55,55,54,58,56,32,53,33,30,8,44,6,8,10,26,9,8,24,26,14,28,32,46,13,11,27,11,10,8,13,14,42,27,46,17
Andreas Dithmer,16393,55,59,55,56,55,39,54,40,37,13,42,13,12,17,43,18,16,35,36,17,38,42,44,23,15,45,15,19,15,15,13,55,26,55,25
Chris Donnell,16393,55,63,47,52,56,48,65,63,63,48,50,45,39,40,57,37,38,60,56,42,65,64,52,54,56,52,50,40,47,49,48,53,67,67,59
Djovkar Doudaev,16393,55,65,22,41,43,53,60,62,67,16,35,23,22,31,29,36,30,52,48,25,64,57,45,48,34,36,52,51,51,57,55,60,54,62,62
Erik Dueñas,16393,55,72,368,5214,639,517,381,72,72,26,52,41,19,32,43,42,28,65,59,36,81,94,52,62,60,49,47,34,50,59,54,35,53,30,39
Courtney Duffus,16393,55,644,533,451,542,28,596,71,59,53,56,49,49,57,51,38,38,46,39,58,59,61,51,54,53,51,22,53,28,24,24,71,34,74,49
Luke Duzel,16393,55,68,40,52,58,43,481,66,69,41,39,38,41,46,52,30,36,64,64,40,66,70,46,60,56,52,42,44,42,45,42,37,62,40,52
Jamie Egan,16393,55,52,25,36,41,54,67,54,50,25,37,15,21,32,29,21,29,47,48,22,46,59,48,49,33,37,52,56,54,55,53,67,64,75,51
Ramiro Eguez,16393,55,62,54,44,55,17,47,60,64,58,47,50,49,58,45,31,39,54,42,40,63,72,56,56,52,48,13,48,15,13,13,49,52,50,32
Tope Fadahunsi,16393,55,67,56,44,58,19,60,66,68,61,55,50,47,60,47,44,27,48,38,39,70,63,47,51,62,47,18,50,14,18,10,58,56,59,68
Danish Farooq,16393,55,69,52,521,55,35,592,70,69,55,50,49,40,52,51,52,44,56,53,40,67,65,49,56,53,48,27,59,34,35,32,68,63,65,39
Alexander Fesshaie,16393,55,74,53,46,62,25,44,73,75,53,56,50,48,51,48,44,38,49,45,43,76,76,48,61,61,55,20,47,18,29,21,51,42,45,43
James Gale,16393,55,67,52,47,54,36,69,69,66,56,51,49,40,50,49,49,35,49,40,44,63,53,48,55,52,48,34,52,32,35,40,73,56,81,54
Christian Gammelgaard,16393,55,74,51,50,57,36,50,74,74,52,54,46,48,50,49,46,45,54,47,51,72,70,46,55,55,51,38,39,38,34,28,49,54,50,44
Samuel Garzón,16393,55,63,56,40,53,20,44,62,64,62,52,53,36,62,41,31,33,46,40,33,60,56,51,50,55,45,17,61,15,13,18,51,51,43,38
Shahzat Ghojaehmet,16393,55,77,41,45,61,35,49,81,74,41,45,37,35,44,48,42,33,48,43,35,80,74,58,55,61,42,37,37,32,37,31,45,63,43,45
Ian Godoy,16393,55,57,45,55,55,39,43,60,55,45,45,47,37,48,59,46,40,59,59,43,60,66,55,57,52,52,39,38,30,45,46,33,55,39,38
Leonard Grob,16393,55,71,51,49,58,51,57,69,73,59,48,44,47,47,49,32,39,59,49,49,71,69,55,59,54,47,49,51,46,56,59,62,67,61,31
Andreas Gülstorff,16393,55,55,542,532,571,43,531,42,44,10,40,10,9,18,25,14,11,26,29,15,45,47,45,20,15,25,10,10,9,12,14,46,20,48,21
Jonas Häkkinen,16393,55,46,32,38,42,56,58,44,47,29,39,28,26,40,38,27,28,45,40,27,45,44,52,40,41,42,54,57,56,57,54,57,52,63,53
Rayan Hamed,16393,55,62,27,45,49,54,63,64,61,26,30,25,22,35,42,45,38,50,44,32,52,73,52,49,46,39,57,51,54,54,50,72,56,68,55
Max Harris,16393,55,54,53,52,56,15,54,15,16,7,39,7,6,14,36,10,10,17,29,11,33,34,51,14,10,24,10,14,9,13,14,47,16,59,28
Calvin Harris,16393,55,67,52,45,591,33,562,69,65,56,54,44,45,52,50,48,42,44,36,46,68,60,45,59,59,55,26,51,29,36,32,62,56,61,44
Abdulbasit Hawsawi,16393,55,56,55,53,56,30,53,30,29,10,40,9,7,18,35,13,12,25,18,14,37,40,51,14,13,40,12,13,6,14,12,51,20,58,24
He Zhenyu,16393,55,78,54,47,57,22,49,79,77,51,66,50,55,58,48,46,35,49,44,53,76,69,48,54,57,42,15,36,24,23,15,51,56,50,37
Fritiof Hellichius,16393,55,64,38,55,58,45,57,63,64,36,46,31,34,33,56,53,35,60,57,39,66,61,55,62,55,40,52,44,38,47,43,52,57,60,51
Aaron Henry,16393,55,65,47,53,55,47,48,67,63,42,55,52,46,39,57,38,45,59,58,51,61,79,54,55,52,47,46,53,41,50,49,45,57,39,59
Selmin Hodza,16393,55,64,46,54,53,50,48,62,66,38,58,50,43,53,55,55,38,57,52,47,65,71,55,50,50,52,48,53,51,51,48,45,55,42,55
Jannik Hofmann,16393,55,67,33,42,52,50,56,68,66,29,40,34,25,35,39,54,39,40,39,40,67,69,50,50,49,40,51,41,46,55,51,49,65,55,50
Louie Holzman,16393,55,59,25,31,38,56,59,61,57,19,40,23,29,34,34,27,31,35,29,22,43,56,51,38,33,46,54,60,52,61,57,67,55,65,48
Brad House,16393,55,59,58,54,56,26,46,21,33,9,41,9,7,13,31,14,12,16,19,12,21,46,50,19,11,26,13,12,10,14,11,34,16,40,24
Hubert Idasiak,16393,55,56,55,56,55,20,55,16,26,7,42,6,7,12,45,14,13,24,27,14,36,33,48,19,10,22,13,12,5,12,10,46,19,56,19
De Pievre Ilunga,16393,55,77,39,50,65,48,50,80,75,36,42,41,37,28,56,36,33,58,55,32,86,84,40,63,62,61,52,41,40,54,50,50,53,47,55
Luca Jaquez,16393,55,536,26,36,41,54,6611,54,52,19,41,25,23,40,32,31,27,48,28,24,48,54,50,32,42,44,54,51,51,60,51,66,57,80,43
Mansour Jawhar,16393,55,541,571,511,533,44,55,47,40,18,38,12,14,22,14,17,20,21,22,19,37,47,51,19,17,28,18,16,13,11,16,60,30,63,21
Romario Jesuraj,16393,55,732,46,493,56,27,581,76,71,46,50,45,35,44,52,50,42,50,47,45,76,77,46,52,55,40,32,35,16,30,28,58,68,64,29
Cody Johnson,16393,55,68,471,542,583,481,514,68,68,44,51,48,42,48,56,48,42,58,55,47,69,71,54,58,55,54,49,40,48,51,47,46,54,52,46
Kaedyn Kamara,16393,55,62,44,55,56,54,48,67,58,45,52,33,40,44,54,44,37,62,62,46,56,81,56,55,54,52,55,44,51,58,60,37,40,38,87
Daniel Kanu,16393,55,70,532,403,533,20,5810,68,72,56,57,44,43,60,46,27,28,45,42,45,57,71,51,52,52,47,14,53,18,16,19,59,64,58,48
Hisham Kasimu,16393,55,72,54,38,56,25,63,71,72,56,53,50,48,55,46,32,32,43,29,36,70,72,53,52,54,49,20,52,26,22,17,67,66,67,47
Gene Kennedy,16393,55,66,432,502,533,51,663,67,65,43,42,45,31,40,52,44,32,55,54,32,60,60,51,54,51,51,49,50,49,53,51,66,61,71,61
Brandon Khela,16393,55,64,44,52,54,43,56,68,60,43,51,38,40,46,58,39,41,59,56,39,60,65,53,55,51,49,46,44,40,42,48,50,58,55,59
Kim Min Seok,16393,55,71,48,45,60,41,58,66,75,50,54,36,42,46,43,56,45,43,36,50,78,68,38,55,63,48,38,54,41,41,38,59,55,59,57
Kim Ji Hoon,16393,55,61,28,39,50,55,50,62,61,26,28,25,26,32,39,53,29,36,34,29,55,70,55,42,52,35,56,47,53,56,59,45,58,46,51
Filip Kocaba,16393,55,61,42,48,53,52,66,59,63,33,53,55,33,41,44,39,42,55,53,38,58,61,50,55,52,39,54,52,48,54,51,61,68,69,58
Krzysztof Kolanko,16393,55,70,49,47,65,22,34,71,70,47,55,47,43,55,49,51,38,50,39,39,86,92,40,60,66,51,17,28,18,28,23,32,41,26,44
Jan Krzywański,16393,55,56,55,60,57,32,49,30,36,6,45,7,7,16,32,14,11,25,30,12,34,38,48,12,5,33,12,12,6,11,8,53,32,60,19
Rohit Kumar,16393,55,5411,444,494,555,503,671,45,61,41,52,46,39,40,47,45,36,54,52,42,69,59,50,56,53,46,52,49,50,50,49,65,64,71,61
Bertram Kvist,16393,55,69,48,50,60,372,471,70,69,50,53,43,44,45,57,42,41,52,48,50,66,82,54,60,58,54,30,38,37,39,41,37,51,42,55
Kwak Seung Min,16393,55,57,52,36,50,43,65,55,58,56,58,41,42,47,34,25,29,48,28,36,49,66,44,55,48,38,39,61,43,43,33,65,63,66,64
Lalchungnunga,16393,55,71,28,40,44,54,67,72,70,21,39,31,25,25,36,47,45,38,35,51,51,60,47,41,43,47,52,47,54,57,56,68,67,74,51
Jake Leake,16393,55,69,30,43,54,50,56,70,69,23,45,26,30,35,38,51,32,46,35,51,68,67,47,48,55,39,51,45,48,52,56,54,57,55,60
Kameron Ledwidge,16393,55,69,31,451,54,54,57,69,69,27,42,26,20,41,39,43,34,53,45,41,65,62,60,50,53,50,51,52,55,57,54,55,59,50,70
Lee Geon Hee,16393,55,54,56,38,49,21,59,48,58,60,56,49,47,56,44,28,27,45,29,42,57,67,49,49,46,48,18,58,16,18,14,61,61,70,27
Lee Jong Hyun,16393,55,64,29,36,50,52,50,63,65,27,28,29,21,30,33,53,31,34,20,41,63,82,52,38,53,37,59,41,50,53,51,36,68,43,48
Liu Zhurun,16393,55,71,54,38,54,17,56,74,68,61,49,48,42,52,49,32,30,38,30,41,67,56,59,52,53,45,16,46,13,12,16,61,62,60,38
Liu Xinyu,16393,55,65,51,49,55,34,671,62,68,50,54,51,37,58,55,44,33,55,40,36,61,68,55,51,56,43,34,55,23,37,32,68,70,71,55
Klaidi Lolos,16393,55,69,56,40,53,18,54,70,68,57,60,54,48,56,46,32,42,42,36,39,72,72,51,52,48,45,11,55,13,18,10,58,60,51,51
Nathan Lowe,16393,55,58,55,41,49,26,65,56,60,57,56,50,52,60,48,30,25,51,31,32,46,48,44,56,45,50,18,61,19,28,24,67,56,69,66
Jakub Lutostański,16393,55,682,571,37,523,18,411,69,67,60,54,52,40,70,48,29,32,40,31,34,62,78,51,53,46,53,15,59,12,13,19,52,39,44,34
Ayom Majok,16393,55,79,52,43,56,29,58,80,79,54,55,44,48,58,47,40,40,46,35,47,69,63,53,53,55,49,27,46,24,30,26,65,55,62,48
Debjit Majumder,16393,55,54,51,492,60,40,551,37,44,7,37,6,9,14,33,10,12,21,22,13,23,41,53,10,7,32,14,9,11,14,14,38,28,41,30
Jovon Makama,16393,55,66,55,38,52,26,67,68,65,55,62,50,51,53,45,31,25,44,32,32,63,59,43,50,51,46,20,56,26,20,26,77,49,83,49
Aiden Marsh,16393,55,70,541,38,542,21,431,68,71,60,55,39,42,65,43,29,29,46,30,34,63,78,57,54,49,46,17,54,15,19,16,47,52,41,37
Valpuia,16393,55,60,27,36,36,53,70,53,65,24,31,29,25,34,36,31,21,41,37,40,40,67,48,39,28,46,52,51,51,56,54,64,72,76,54
Stephen McMullan,16393,55,56,53,55,55,49,52,50,48,6,41,9,8,18,30,14,13,25,40,11,29,43,50,20,8,33,8,14,5,15,14,50,28,47,29
Henrik Molvær Melland,16393,55,662,445,532,593,533,514,67,65,40,55,38,42,48,54,45,44,59,57,45,72,72,49,58,57,56,53,48,53,54,53,48,57,48,51
Jean Baptiste Mendy,16393,55,69,26,33,37,54,63,66,71,22,38,19,24,37,30,26,21,41,31,28,45,55,47,38,30,43,56,52,51,54,58,67,58,72,48
Mirshad Michu,16393,55,562,552,553,563,21,541,17,26,9,41,5,8,17,35,12,11,27,25,11,31,42,44,18,8,21,7,13,6,12,14,51,23,50,22
Jevon Mills,16393,55,54,27,32,37,55,63,51,57,24,34,22,29,36,27,25,25,38,34,29,41,55,50,41,30,40,48,56,52,62,60,62,57,70,52
Min Dong Hwan,16393,55,55,55,55,55,21,55,18,25,7,41,6,5,10,55,13,13,21,23,13,24,39,47,18,13,26,9,12,8,12,11,50,16,64,19
Bryce Miranda,16393,55,80,48,47,56,36,59,79,81,49,51,47,37,46,51,52,50,43,40,51,76,74,37,53,55,51,40,43,35,35,29,61,70,64,32
Hazem Mohammed,16393,55,68,43,50,60,34,62,67,69,43,46,39,35,52,43,55,54,50,51,58,64,72,40,61,60,52,36,49,30,31,35,60,60,67,54
Hira Mondal,16393,55,712,36,401,46,502,71,75,67,29,46,39,42,27,38,44,33,41,38,39,60,72,45,45,41,40,48,37,49,56,55,67,80,66,73
Gustav Mortensen,16393,55,69,293,424,552,481,492,70,68,31,25,25,24,36,47,54,26,42,28,35,67,72,51,53,54,47,52,39,46,49,54,42,53,47,53
Szczepan Mucha,16393,55,79,53,44,62,19,42,81,77,58,47,47,49,58,48,31,25,51,45,49,78,75,52,56,62,56,22,43,18,13,10,46,52,41,33
Irsan Muric,16393,55,52,54,40,48,25,65,45,57,58,57,41,46,59,46,29,31,49,33,32,52,48,47,56,41,46,24,65,19,20,17,67,55,73,55
Drew Murray,16393,55,63,24,43,35,54,57,62,63,18,37,18,24,35,33,26,21,59,55,22,49,65,59,33,28,37,52,59,50,58,55,61,59,57,55
Kiyan Nassiri,16393,55,685,562,462,592,21,504,63,72,59,56,55,48,55,47,37,37,54,47,37,71,76,48,57,57,49,19,52,19,17,15,54,53,53,36
Harvey Neville,16393,55,70,35,44,52,51,53,68,72,32,42,35,27,25,42,50,45,43,39,54,69,62,47,44,53,46,52,45,50,53,50,50,64,51,45
Kieran Ngwenya,16393,55,70,34,43,52,53,58,68,71,31,38,33,30,35,40,51,32,45,35,37,61,63,52,49,52,44,52,47,53,54,53,58,53,62,53
Niu Ziyi,16393,55,62,28,392,501,531,672,67,57,29,22,26,27,37,38,46,29,40,31,35,63,54,50,43,52,37,53,45,52,54,57,60,67,70,61
Kristoffer S. Ødven,16393,55,65,48,53,62,46,45,66,64,48,56,40,45,46,48,45,39,60,58,48,76,78,53,60,59,58,50,43,40,49,46,37,57,40,44
Tani Oluwaseyi,16393,55,7612,56,40,52,29,531,70,80,60,55,54,38,60,45,35,31,46,31,36,69,54,46,48,52,44,20,59,26,29,26,64,50,58,40
Mohamed Ouédraogo,16393,55,66,34,47,59,49,60,62,69,30,42,33,23,42,43,46,32,54,45,41,65,60,50,55,63,45,51,45,47,52,48,56,55,63,62
Michał Ozga,16393,55,63,25,42,49,55,60,64,62,23,33,17,26,40,31,31,27,54,51,26,55,68,52,48,45,49,56,48,55,57,56,57,68,62,45
Isaiah Parente,16393,55,561,431,572,613,45,43,63,50,40,53,39,40,46,56,46,55,62,61,57,68,76,45,60,60,58,44,40,41,51,42,44,37,50,35
Park Chang Woo,16393,55,59,37,45,54,50,52,56,62,36,35,36,43,33,35,48,44,49,44,46,56,59,56,47,58,46,53,33,47,55,54,35,63,45,61
Adam Pavlesic,16393,55,551,561,521,581,30,571,30,29,7,39,6,5,15,22,13,10,26,16,13,30,36,38,10,14,23,7,14,7,12,11,38,18,42,17
Rafferty Pedder,16393,55,63,38,58,58,43,40,64,62,35,40,39,34,44,60,50,41,62,61,52,68,80,49,57,55,62,40,40,39,49,47,32,58,30,43
Charlie Pegrum,16393,55,70,43,49,57,36,40,70,70,40,48,41,38,55,53,51,37,49,49,46,68,69,50,54,55,57,25,41,34,41,40,36,55,36,33
André Picornell,16393,55,583,554,574,553,30,562,30,31,9,43,8,6,17,26,14,13,19,15,11,31,34,41,17,5,28,6,12,9,10,10,47,23,54,26
Ethan Pye,16393,55,66,24,35,42,55,64,64,67,20,36,20,21,33,33,31,20,42,33,23,55,64,52,38,39,44,55,53,54,56,55,64,61,70,55
Andreas Pyndt,16393,55,77,42,49,59,50,58,81,73,42,46,38,36,42,53,31,33,58,57,32,70,62,51,59,57,54,51,49,42,57,53,61,66,53,58
Mihnea Rădulescu,16393,55,74,52,48,59,22,46,74,74,55,60,39,47,50,46,50,39,52,39,54,63,69,41,60,59,45,18,34,22,21,18,44,52,46,39
Elmin Rastoder,16393,55,58,57,39,51,20,55,58,58,62,55,54,45,58,41,34,33,45,32,39,56,47,51,53,49,46,17,59,18,12,18,64,50,65,32
Princeton Rebello,16393,55,62,43,491,601,50,581,56,66,42,44,45,41,40,54,36,38,56,54,36,71,85,50,57,58,51,49,45,50,52,51,50,69,57,49
Kaylen Reitmaier,16393,55,58,56,56,53,36,57,37,35,9,42,7,8,12,33,14,12,24,25,14,39,33,38,16,14,28,11,12,11,10,12,48,35,69,26
Will Richmond,16393,55,70,42,482,605,24,522,72,69,47,41,32,39,30,52,60,28,51,32,40,74,68,36,60,60,44,19,35,21,27,25,54,49,61,35
José Río,16393,55,52,52,48,58,21,54,17,27,6,36,10,9,13,32,10,10,14,17,10,25,26,55,9,7,24,11,15,7,11,11,50,15,62,15
Myles Roberts,16393,55,62,52,50,59,37,53,33,42,14,38,12,11,15,37,11,10,21,30,19,25,25,40,17,6,30,10,17,6,10,12,49,21,54,20
Kyle Robinson,16393,55,671,53,45,53,261,608,65,69,56,53,47,47,55,48,40,43,51,34,45,55,52,48,52,55,52,21,56,22,25,22,64,51,60,69
Alexis Rodas,16393,55,62,40,53,56,58,61,64,60,31,52,53,31,35,45,47,34,64,60,36,60,70,63,56,53,51,60,54,62,55,57,61,61,60,62
Alan Rodriguez,16393,55,59,46,54,59,53,48,63,56,42,53,48,35,42,56,52,38,59,50,42,53,71,55,56,61,55,58,50,46,57,54,49,44,46,57
Alberson Rodríguez,16393,55,67,47,49,67,38,51,67,67,46,45,50,50,56,52,40,38,49,65,43,69,55,49,67,73,46,20,46,18,63,50,46,55,45,63
Juan Manuel Romero,16393,55,61,56,40,53,20,50,63,60,63,49,53,34,58,46,30,40,49,29,33,54,71,46,52,54,41,19,53,16,16,12,57,51,56,34
Imari Samuels,16393,55,60,27,441,551,523,55,62,58,23,25,29,23,40,36,52,31,50,36,30,58,68,54,47,59,40,52,44,51,55,54,49,54,57,53
Lauge Sandgrav,16393,55,63,52,53,57,50,50,62,63,50,58,53,47,41,52,40,49,61,55,52,65,62,54,58,55,56,48,50,49,52,48,52,48,51,47
Alejandro Santander,16393,55,55,54,51,55,21,53,19,23,6,38,6,7,14,19,12,11,24,17,11,29,48,54,17,12,22,10,11,8,12,14,42,28,51,26
Mathias Dahl Sauer,16393,55,71,44,54,65,49,55,72,71,45,45,38,40,45,55,50,45,57,54,55,72,79,49,65,64,60,46,49,49,52,50,59,47,58,55
Marvin Seybold,16393,55,56,53,49,57,21,54,24,17,11,37,13,12,13,40,11,14,33,31,11,38,28,52,23,19,32,13,11,12,14,13,51,23,63,20
Laurie Shala,16393,55,55,53,57,55,28,52,34,20,3,43,5,8,13,32,11,13,24,29,13,30,39,51,15,6,37,8,10,8,9,12,37,17,39,26
Lewis Shipley,16393,55,61,27,36,41,55,62,59,62,23,36,25,24,33,35,36,27,40,32,23,48,53,48,38,38,47,56,53,53,57,56,61,56,69,51
Lewis Simper,16393,55,66,47,53,57,49,54,75,59,43,55,53,36,41,56,45,37,58,57,49,63,66,55,57,55,57,51,45,45,53,49,55,56,52,56
Germanpreet Singh,16393,55,67,43,511,54,491,651,66,68,41,49,42,39,47,50,52,38,55,54,36,66,72,44,54,51,53,53,42,46,54,45,53,63,64,75
Jitendra Singh,16393,55,771,421,501,55,531,641,69,83,41,47,42,32,40,47,47,36,55,53,35,81,80,48,53,50,51,55,50,52,52,53,64,52,70,65
Jesper Skau,16393,55,61,4012,5219,5620,521,503,64,59,42,38,40,27,35,56,46,23,57,55,42,58,65,50,57,55,45,55,45,48,55,51,49,60,51,36
Collin Smith,16393,55,71,37,45,50,51,55,71,71,34,50,30,28,39,37,48,32,49,48,32,62,66,50,48,49,35,51,46,51,53,53,59,49,59,49
Jakub Snopczyński,16393,55,72,47,50,61,33,43,73,71,45,55,44,42,45,50,44,42,54,51,54,72,76,56,58,60,59,28,42,32,33,34,47,33,49,38
Ramzi Solan,16393,55,80,484,461,601,4628,537,79,81,47,50,48,49,54,49,44,41,47,41,46,79,73,51,56,58,51,47,47,42,48,46,55,68,48,46
Jason Sraha,16393,55,655,25,35,381,552,6714,63,66,24,34,17,24,37,29,39,24,41,32,26,42,47,52,35,37,38,53,54,57,54,55,67,62,75,51
Sanjeev Stalin,16393,55,66,26,451,512,511,572,67,66,24,25,24,28,30,44,49,26,47,46,40,61,83,49,46,49,40,54,41,48,55,53,52,61,61,45
Alexandru Stan,16393,55,61,52,45,55,26,61,57,64,56,54,42,46,47,44,40,35,52,42,40,58,60,51,56,54,47,24,51,24,21,22,60,53,69,52
Mihailo Stevanovic,16393,55,67,41,50,62,53,52,65,68,39,46,41,29,46,52,39,41,55,56,37,68,62,58,59,64,51,53,49,54,53,50,48,55,49,57
Jonah Sticker,16393,55,63,28,48,46,51,54,64,62,26,26,27,25,40,36,52,34,56,45,40,52,61,56,34,50,47,56,49,43,56,50,54,59,55,47
Hunter Sulte,16393,55,581,57,56,59,22,47,26,16,6,42,5,8,17,33,13,13,26,17,11,24,29,48,15,11,25,7,12,5,14,13,57,18,72,19
Leon Suzuki,16393,55,66,34,42,39,55,59,63,68,34,46,23,32,42,38,35,31,52,46,24,58,64,44,38,31,42,56,59,50,59,56,62,62,59,53
Fynn Talley,16393,55,57,54,55,55,31,53,33,29,5,41,7,5,17,21,12,10,25,28,11,36,28,48,16,8,21,12,12,5,14,14,55,22,64,22
Kian Taylor,16393,55,69,34,47,50,54,59,70,68,31,48,30,24,37,42,41,31,57,47,37,66,73,51,47,45,49,55,51,51,57,54,60,55,59,63
Jano ter Horst,16393,55,63,21,35,34,56,61,62,64,15,30,20,29,37,33,21,23,50,29,23,44,67,55,32,26,39,55,61,53,58,54,68,64,65,44
Gideon Tetteh,16393,55,67,51,48,56,35,42,68,66,55,47,47,40,51,52,48,25,53,41,42,73,55,45,53,56,52,35,45,36,33,32,41,54,39,36
Dylan Teves,16393,55,663,51,50,56,44,46,69,63,50,59,50,33,58,50,43,31,59,52,32,63,78,50,54,54,50,40,45,46,46,43,41,60,38,48
Lewis Thomas,16393,55,56,54,54,56,20,53,23,16,7,41,5,8,18,28,14,13,25,28,12,21,28,49,15,8,25,10,10,7,14,14,48,26,58,17
Max Thompson,16393,55,57,56,50,59,26,55,33,15,5,38,8,8,17,34,11,10,17,25,11,28,31,36,17,13,26,13,13,6,10,13,48,24,52,24
Oliver Tipton,16393,55,53,43,44,38,54,61,52,53,43,55,29,36,66,38,35,33,52,54,37,49,51,54,39,31,50,53,51,55,55,54,57,55,66,59
Krzysztof Toporkiewicz,16393,55,72,54,43,56,18,47,69,74,56,55,49,48,53,46,30,29,55,31,40,64,73,53,55,54,48,17,47,16,13,12,48,55,47,36
Filip Trpcevski,16393,55,70,54,49,60,26,37,67,73,56,65,41,50,45,55,48,36,52,43,47,68,61,50,61,59,50,24,37,20,29,27,34,33,37,45
Stefano Ube,16393,55,59,48,45,60,17,53,17,18,8,34,7,11,13,28,10,8,16,24,7,29,42,48,14,11,24,10,16,9,8,11,34,25,40,20
Cem Üstündag,16393,55,681,413,54,641,43,441,70,66,33,51,46,42,46,51,45,36,63,58,37,75,86,50,64,62,46,41,45,37,47,47,40,52,35,59
Muhammed Uvais,16393,55,63,34,38,48,54,66,62,63,34,35,33,20,35,36,45,32,36,38,39,58,61,49,40,51,44,50,42,52,60,58,57,66,72,53
