Positioning,Rank,Player Name,OVR,PAC,SHO,PAS,DRİ,DEF,PHY,Position,Acceleration,Sprint Speed,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Shot Passing,Long Passing,Curve,Agility,Balance,Reactions,Ball Control,Detailed Dribbling,Composure,Interception,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Age,Att_Work_Rate,Def_Work_Rate,Age,Foot,Height,League,Nation,Team,Weight,Reflexes,Positioning2,Kicking,Handling,Diving
7,16393,GK,54,55,49,24,59,53,56,Tristan Zesiger,24,25,6,40,7,5,15,33,10,14,22,24,10,38,47,49,14,12,28,13,10,9,13,14,41,20,49,21,19,Medium,Medium,19,Right,185CM,CSSL,Switzerland,Stade-Lausanne,80KG,,,,,
4,16615,GK,55,54,53,36,56,53,53,Waleed Al Enazi,30,44,8,40,5,6,16,53,13,14,23,23,14,35,42,47,12,7,39,10,12,17,12,10,47,25,54,22,27,Medium,Medium,27,Right,190CM,ROSHN Saudi League,Saudi Arabia,Al Fateh,80KG,,,,,
9,16615,GK,56,54,542,42,581,56,502,Bader Al Enazi,42,41,8,42,15,8,16,48,14,13,41,35,21,38,45,42,16,11,38,8,12,9,13,10,51,26,44,30,24,Medium,Medium,24,Right,178CM,ROSHN Saudi League,Saudi Arabia,Al Tai,70KG,,,,,
8,16615,GK,57,54,52,31,58,54,55,Casper Andersson,31,30,9,41,12,14,21,31,20,20,26,30,14,28,45,33,11,13,33,14,12,9,12,14,46,29,52,20,18,Medium,Medium,18,Right,184CM,Allsvenskan,Sweden,Kalmar FF,76KG,,,,,
5,16615,GK,54,54,51,30,56,55,51,Sebastian Banozic,30,29,5,41,9,10,13,24,11,12,18,20,11,31,46,48,18,13,39,7,11,7,11,9,42,27,48,23,20,Medium,Medium,20,Right,191CM,Allsvenskan,Sweden,BK Häcken,77KG,,,,,
5,16615,GK,54,54,51,33,55,54,55,Serif Berbic,33,32,7,41,7,8,11,37,14,10,25,28,10,26,27,51,16,12,23,14,11,13,14,11,56,25,69,24,22,Medium,Medium,22,Right,194CM,CSSL,Switzerland,FC Lugano,84KG,,,,,
7,16615,GK,555,54,522,24,545,527,561,Will Blackmore,29,17,6,39,6,8,13,29,14,10,27,21,13,38,44,47,16,6,31,11,13,7,10,14,38,27,44,21,22,Medium,Medium,22,Right,185CM,EFL League One,England,Peterborough,75KG,,,,,
4,16615,GK,51,54,53,42,57,53,54,Luca Bolletta,40,44,9,40,5,5,16,38,14,10,25,21,14,38,43,45,13,14,34,6,12,9,10,12,49,40,52,24,19,Medium,Medium,19,Left,190CM,Serie BKT,Italy,Ascoli,78KG,,,,,
6,16615,GK,53,54,52,29,56,52,55,Tom Booth,26,33,6,39,8,7,17,29,11,11,28,28,12,33,24,45,17,6,38,20,12,8,11,11,51,16,60,20,19,Medium,Medium,19,Right,190CM,EFL League Two,England,Crewe Alexandra,76KG,,,,,
4,16615,GK,54,54,52,24,54,551,53,Ben Bottomley,26,21,6,41,5,6,15,26,14,10,23,21,10,26,56,46,10,14,39,7,11,9,12,12,40,26,45,24,21,Medium,Medium,21,Left,185CM,EFL League Two,England,Doncaster,83KG,,,,,
14,16615,GK,542,54,52,22,495,523,56,Peter Cherrie,23,21,13,39,17,14,16,45,14,13,15,16,18,37,52,55,15,15,46,16,17,16,15,16,49,26,57,38,40,Medium,Medium,40,Left,188CM,SSE Airtricity PD,Scotland,Dundalk,76KG,,,,,
4,16615,GK,552,54,53,27,53,54,53,CJ dos Santos,26,29,9,41,6,7,18,37,11,11,23,20,12,22,23,52,10,9,23,12,14,9,12,11,54,25,68,24,23,Medium,Medium,23,Right,194CM,MLS,United States,Inter Miami CF,77KG,,,,,
9,16615,GK,572,54,542,31,583,563,521,Viktor Dryselius,31,32,7,42,7,9,11,40,14,11,24,26,11,29,41,35,14,9,31,11,15,13,12,12,44,25,48,25,20,Medium,Medium,20,Right,180CM,Allsvenskan,Sweden,Varbergs BoIS,79KG,,,,,
6,16615,GK,57,54,55,23,56,53,56,Otega Ekperuoh,23,22,5,40,5,5,15,51,11,12,16,29,14,29,31,34,14,7,32,14,10,8,10,10,56,40,73,24,19,Medium,Medium,19,Right,190CM,Allsvenskan,Sweden,Brommapojkarna,90KG,,,,,
9,16615,GK,55,54,54,33,54,50,51,Tereza Fuchsová,34,32,7,38,9,7,18,33,12,11,28,22,10,45,47,52,16,10,41,12,9,11,13,10,58,15,71,21,20,Medium,Medium,20,Right,174CM,Ceska Liga Žen,Czech Republic,Slavia Praha,66KG,,,,,
7,16615,GK,52,54,52,28,57,51,56,Aldo Galeano,26,31,6,38,7,6,10,27,14,14,26,19,12,24,45,46,12,12,37,11,11,5,10,14,45,19,41,25,24,Medium,Medium,24,Right,185CM,Sudamericana,Paraguay,S. Ameliano,75KG,,,,,
8,16615,GK,541,54,521,25,553,551,551,Hunor Gedő,26,23,5,41,5,6,10,33,12,11,23,24,11,28,38,41,18,9,40,11,11,8,12,13,49,22,58,26,19,Medium,Medium,19,Left,186CM,SUPERLIGA,Romania,Sepsi OSK,85KG,,,,,
5,16615,GK,59,54,49,24,58,56,56,Steven Hall,26,21,5,42,6,7,16,21,10,14,30,15,12,39,47,37,20,5,32,8,14,9,10,11,42,19,47,27,18,Medium,Medium,18,Right,187CM,A-League,Australia,Adelaide United,77KG,,,,,
4,16615,GK,55,54,55,26,61,45,47,Matthew Hall,24,29,5,34,9,6,14,22,13,12,25,18,12,37,25,41,15,11,28,12,12,7,11,14,51,16,62,27,20,Medium,Medium,20,Right,195CM,EFL League One,England,Bristol Rovers,74KG,,,,,
8,16615,GK,531,54,502,52,534,58,563,Lorcan Healy,50,55,22,44,9,5,43,46,14,38,37,46,10,55,56,55,22,21,35,30,10,22,10,14,60,42,65,41,23,Medium,Medium,23,Right,180CM,SSE Airtricity PD,Republic of Ireland,UCD AFC,80KG,,,,,
6,16615,GK,54,54,53,28,56,55,55,Diego Heller,29,26,8,41,6,5,16,38,12,12,29,24,13,28,26,39,12,9,37,25,17,21,15,14,54,26,61,25,19,Medium,Medium,19,Right,180CM,CSSL,Switzerland,FC Luzern,78KG,,,,,
5,16615,GK,53,54,52,30,55,50,54,James Holden,32,27,5,38,8,6,16,46,14,12,27,19,10,27,28,52,11,8,30,12,11,8,10,14,50,19,57,18,22,Medium,Medium,22,Right,196CM,EFL League One,England,Cambridge Utd,82KG,,,,,
9,16615,GK,53,54,51,27,59,49,52,Jacob Jackson,26,28,9,37,11,19,13,39,17,11,40,44,18,33,42,50,21,19,29,13,14,11,15,19,49,34,55,32,23,Medium,Medium,23,Right,180CM,MLS,United States,New England,86KG,,,,,
7,16615,GK,52,54,57,23,54,50,54,Kasper Kiilerich,21,27,9,38,9,9,14,46,14,14,20,22,14,39,23,43,15,13,27,13,12,5,12,11,50,22,62,25,18,Medium,Medium,18,Right,198CM,3F Superliga,Denmark,Viborg FF,78KG,,,,,
8,16615,GK,58,54,51,29,53,57,54,Maciej Kowal,26,33,5,43,7,5,15,22,11,13,24,22,12,23,26,39,12,10,21,10,12,8,12,14,48,20,55,27,21,Medium,Medium,21,Left,195CM,PKO BP Ekstraklasa,Poland,Pogoń Szczecin,87KG,,,,,
15,16615,GK,571,54,551,39,562,55,498,Lee Bum Young,38,40,13,41,13,10,16,41,13,9,32,32,13,25,51,47,16,14,59,21,14,15,17,16,61,21,72,23,34,Medium,Medium,34,Right,197CM,K League 1,Korea Republic,Suwon FC,95KG,,,,,
16,16615,GK,57,54,51,46,56,51,48,Lee Jun Hee,46,45,16,38,17,16,17,25,20,13,26,23,16,32,40,53,25,12,52,23,19,16,13,17,61,18,63,22,30,Medium,Medium,30,Right,192CM,K League 1,Korea Republic,Daegu FC,89KG,,,,,
8,16615,GK,55,54,49,20,60,45,57,Murphy Mahoney,20,19,7,34,7,8,12,38,13,13,17,26,12,32,39,36,19,7,23,8,12,8,10,14,51,20,64,20,21,Medium,Medium,21,Right,188CM,EFL League Two,England,Swindon Town,79KG,,,,,
5,16615,GK,551,54,51,39,583,54,51,Mohammad Nawaz,37,43,9,41,6,6,14,49,10,14,24,22,10,60,61,51,17,10,30,7,11,8,12,12,43,26,25,19,23,Medium,Medium,23,Right,174CM,Hero ISL,India,Mumbai City FC,70KG,,,,,
5,16615,GK,551,54,531,28,561,531,522,Magnus Nielsen,25,32,7,40,9,5,14,47,13,14,25,35,10,36,47,45,10,9,38,10,31,8,13,15,46,17,46,19,19,Medium,Medium,19,Right,194CM,3F Superliga,Denmark,Odense BK,80KG,,,,,
5,16615,GK,58,54,48,35,56,53,52,Leon Nübel,36,34,8,40,8,6,12,28,13,14,20,17,10,32,39,51,14,10,29,6,13,9,12,10,48,25,51,22,19,Medium,Medium,19,Right,186CM,3. Liga,Germany,SC Verl,78KG,,,,,
6,16615,GK,56,54,52,25,54,52,53,Alan Omerovic,25,25,8,39,7,6,16,40,12,11,25,26,13,22,40,50,14,10,40,15,10,17,15,15,48,24,58,21,21,Medium,Medium,21,Right,185CM,CSSL,Switzerland,FC Zürich,82KG,,,,,
6,16615,GK,55,54,50,21,55,53,53,Leander Øy,20,22,6,40,6,7,18,37,11,10,21,29,10,31,47,47,14,7,35,6,13,8,11,14,39,28,47,26,20,Medium,Medium,20,Right,182CM,Eliteserien,Norway,Sarpsborg 08,70KG,,,,,
4,16615,GK,52,54,56,29,60,56,52,Marcel Potoczny,31,26,5,42,9,6,18,30,10,13,18,20,14,33,43,36,10,12,35,7,13,5,13,12,47,21,52,19,17,Medium,Medium,17,Right,185CM,PKO BP Ekstraklasa,Poland,Ruch Chorzów,75KG,,,,,
4,16615,GK,55,54,52,23,521,57,54,Magnus Rugland Ree,27,16,5,43,6,5,17,28,14,12,17,27,14,23,49,47,14,11,39,9,14,5,14,13,42,22,47,25,19,Medium,Medium,19,Right,182CM,Eliteserien,Norway,Viking FK,74KG,,,,,
8,16615,GK,56,54,54,25,59,51,52,Abraham Rodriguez,28,21,9,38,6,6,10,34,13,10,26,26,11,30,46,34,12,7,25,12,11,7,11,9,35,20,38,24,21,Medium,Medium,21,Left,175CM,MLS,United States,Colorado Rapids,75KG,,,,,
7,16615,GK,55,54,53,23,53,54,56,Jamie Searle,17,32,5,41,7,8,15,32,11,9,21,24,15,34,25,45,10,6,36,6,12,7,12,13,42,25,53,29,23,Medium,Medium,23,Right,199CM,EFL League Two,New Zealand,Forest Green,85KG,,,,,
7,16615,GK,541,54,511,34,552,53,50,Kamaljit Singh,35,32,9,40,6,5,12,34,10,12,20,23,12,24,44,54,13,5,29,10,13,7,12,13,51,28,56,28,27,Medium,Medium,27,Right,185CM,Hero ISL,India,East Bengal,80KG,,,,,
5,16615,GK,56,54,53,32,56,53,52,Oskar Snorre,32,33,8,40,7,8,14,39,13,11,34,35,14,34,37,45,15,12,38,16,11,13,14,10,47,20,54,26,24,Medium,Medium,24,Right,190CM,3F Superliga,Denmark,Randers FC,79KG,,,,,
8,16615,GK,58,54,52,27,55,54,53,Xavier Valdez,28,25,5,41,6,5,16,30,13,14,20,20,13,33,24,40,16,5,21,12,11,8,13,11,49,23,58,16,20,Medium,Medium,20,Right,198CM,MLS,Dominican Republic,Houston Dynamo,72KG,,,,,
5,16615,GK,56,54,521,316,56,51,514,Jack Warshawsky,29,34,7,38,6,6,13,22,10,12,20,23,14,31,47,49,12,8,33,13,13,6,13,12,46,25,51,21,19,Medium,Medium,19,Right,189CM,A-League,Australia,Central Coast,78KG,,,,,
4,16615,GK,55,54,52,23,58,55,54,Leon-Oumar Wechsel,24,21,6,41,6,9,13,25,10,10,15,23,13,37,29,41,19,13,29,14,13,5,12,12,49,23,59,27,18,Medium,Medium,18,Right,190CM,Bundesliga 2,Germany,Hannover 96,80KG,,,,,
9,16615,GK,54,54,54,26,54,55,53,Andrew Wogan,27,24,7,41,9,8,16,48,11,12,25,30,7,24,32,42,13,10,26,8,12,9,15,16,46,21,54,20,18,Medium,Medium,18,Right,189CM,SSE Airtricity PD,Republic of Ireland,Drogheda United,80KG,,,,,
8,16825,GK,56,53,53,40,55,50,51,Ayman Al Hussaini,38,44,5,38,8,8,17,34,13,12,30,20,13,42,48,43,15,8,21,11,10,9,13,13,47,25,50,21,27,Medium,Medium,27,Right,183CM,ROSHN Saudi League,Saudi Arabia,Al Wehda,78KG,,,,,
8,16825,GK,54,53,50,39,57,48,49,Osama Al Mermish,40,37,9,36,9,6,13,34,12,11,19,25,13,41,46,53,12,9,36,14,13,8,12,10,50,20,54,20,20,Medium,Medium,20,Right,182CM,ROSHN Saudi League,Saudi Arabia,Al Ittihad,67KG,,,,,
16,16825,GK,56,53,48,31,55,49,54,Rakan Al Najjar,26,38,17,37,18,18,20,53,23,20,38,27,21,43,49,48,27,19,39,22,22,15,22,24,56,30,67,33,28,Medium,Medium,28,Right,189CM,ROSHN Saudi League,Saudi Arabia,Al Riyadh,82KG,,,,,
5,16825,GK,54,53,55,29,51,51,59,Oskar Annell,27,33,6,38,6,5,15,33,14,14,23,21,11,29,23,32,12,6,34,6,10,9,12,12,52,21,64,20,18,Medium,Medium,18,Right,190CM,1A Pro League,Belgium,KV Mechelen,76KG,,,,,
7,16825,GK,582,53,536,22,59,571,461,Gavin Beavers,16,30,5,43,5,8,17,23,10,10,26,18,10,31,23,38,14,12,37,12,12,6,10,13,49,23,62,20,18,Medium,Medium,18,Right,193CM,MLS,United States,Real Salt Lake,83KG,,,,,
8,16825,GK,48,53,55,25,51,60,54,Federico Brancolini,21,32,7,45,7,8,18,38,14,11,29,27,14,30,26,45,11,5,25,8,10,5,10,11,47,22,59,27,22,Medium,Medium,22,Right,192CM,Serie A TIM,Italy,Lecce,78KG,,,,,
4,16825,GK,58,53,52,24,52,55,54,Noah Brdar,24,25,9,41,6,8,15,23,12,11,17,16,13,24,27,35,19,11,25,11,11,10,13,13,60,18,60,23,18,Medium,Medium,18,Right,190CM,Bundesliga 2,Germany,Wehen Wiesbaden,83KG,,,,,
11,16825,GK,53,53,53,51,58,54,52,Oliver Byrne,51,50,22,41,22,15,41,33,12,37,30,24,14,45,46,37,25,10,34,19,11,22,13,12,59,33,60,18,25,Medium,Medium,25,Left,188CM,SSE Airtricity PD,England,Cork City,81KG,,,,,
8,16825,GK,55,53,52,19,52,52,54,Mark Byrne,21,16,8,39,9,8,11,50,10,10,29,28,9,31,49,38,16,6,28,9,12,6,14,14,43,17,51,44,23,Medium,Medium,23,Right,185CM,SSE Airtricity PD,Republic of Ireland,Dundalk,74KG,,,,,
6,16825,GK,53,53,51,29,54,53,53,Antonio Carrera,30,28,8,40,8,6,11,38,12,13,22,29,13,40,28,50,16,8,21,12,13,5,13,12,36,26,40,18,19,Medium,Medium,19,Right,190CM,MLS,United States,FC Dallas,68KG,,,,,
5,16825,GK,55,53,51,25,53,54,52,Tom Donaghy,28,20,5,41,8,8,10,27,10,12,21,23,11,31,39,42,18,6,35,10,10,6,12,10,48,23,57,19,20,Medium,Medium,20,Right,198CM,EFL League One,England,Fleetwood Town,88KG,,,,,
7,16825,GK,53,53,54,28,54,45,56,Justin Duda,28,29,9,34,7,6,16,21,12,11,18,27,14,32,29,36,11,8,21,13,14,5,12,13,50,17,58,27,20,Medium,Medium,20,Right,193CM,Bundesliga 2,Germany,Braunschweig,90KG,,,,,
4,16825,GK,532,53,50,27,52,51,58,Bela Dumrath,31,21,6,38,7,7,19,37,12,10,31,22,12,37,27,47,19,11,33,12,12,8,11,13,56,18,70,28,20,Medium,Medium,20,Right,196CM,CSSL,Germany,FC St. Gallen,91KG,,,,,
7,16825,GK,54,53,53,26,54,53,54,Mario Enache,22,33,8,40,6,7,19,27,14,12,15,28,11,37,43,38,10,6,24,7,11,5,12,12,34,27,42,22,20,Medium,Medium,20,Right,179CM,SUPERLIGA,Romania,FCU 1948,74KG,,,,,
7,16825,GK,48,53,52,23,49,54,60,Santiago Gutierrez,23,22,10,41,8,6,15,29,10,13,27,20,15,32,27,50,11,10,35,8,10,6,9,12,51,28,65,20,19,Medium,Medium,19,Right,190CM,Sudamericana,Colombia,Deportes Tolima,80KG,,,,,
11,16825,GK,55,53,50,18,52,49,53,Han Ji Yul,18,17,13,37,12,13,30,38,12,16,20,28,12,40,22,49,13,12,30,10,13,11,13,15,51,26,67,26,20,Medium,Medium,20,Right,193CM,K League 1,Korea Republic,Daegu FC,88KG,,,,,
9,16825,GK,56,53,50,21,50,50,52,Nathan Harness,23,17,8,38,5,10,14,40,15,15,19,30,12,35,20,49,15,11,26,15,12,7,11,15,35,21,43,20,23,Medium,Medium,23,Right,185CM,EFL League Two,England,MK Dons,68KG,,,,,
4,16825,GK,53,53,49,25,55,50,52,Krisztián Hegyi,25,25,7,38,8,8,16,31,14,13,20,16,14,30,31,49,10,13,21,6,14,5,10,13,44,15,51,15,21,Medium,Medium,21,Right,193CM,EFL League One,Hungary,Stevenage,85KG,,,,,
6,16825,GK,59,53,40,30,57,57,53,Erik Herrmann,29,32,8,43,7,6,18,30,12,11,20,17,13,27,28,47,19,8,36,12,11,9,10,13,55,19,70,21,19,Medium,Medium,19,Right,197CM,3. Liga,Germany,Dynamo Dresden,89KG,,,,,
6,16825,GK,50,53,59,21,51,53,54,Bartłomiej Jelonek,19,24,5,40,7,7,16,37,11,13,27,17,13,35,43,40,11,10,22,11,12,9,12,13,50,17,64,28,21,Medium,Medium,21,Right,185CM,PKO BP Ekstraklasa,Poland,Piast Gliwice,81KG,,,,,
7,16825,GK,55,53,53,23,54,52,53,Bobby Jones,17,31,7,39,5,8,15,33,11,11,21,21,13,22,59,38,13,10,37,14,14,5,13,13,43,17,53,16,22,Medium,Medium,22,Right,188CM,EFL League Two,Republic of Ireland,Stockport,82KG,,,,,
14,16825,GK,51,53,53,32,55,48,52,Kim Hyeong Geun,33,30,16,36,17,18,16,50,13,15,23,14,13,22,31,49,18,11,29,15,15,13,13,14,48,22,54,27,29,Medium,Medium,29,Right,188CM,K League 1,Korea Republic,Jeju United,78KG,,,,,
5,16825,GK,55,53,50,25,55,53,51,Rafał Mamla,25,25,5,40,8,7,12,32,11,8,22,25,14,22,25,49,15,8,38,10,6,5,14,7,49,22,62,32,19,Medium,Medium,19,Right,195CM,PKO BP Ekstraklasa,Poland,Korona Kielce,80KG,,,,,
9,16825,GK,542,53,51,22,544,48,571,Anthony Marcucci,24,19,9,36,8,8,11,33,13,13,34,25,12,22,29,38,18,10,33,12,13,11,13,15,54,28,70,35,24,Medium,Medium,24,Right,191CM,MLS,United States,Red Bulls,86KG,,,,,
5,16825,GK,55,53,49,37,55,52,53,Alfie Marriott,35,40,9,39,7,8,10,34,15,11,29,36,19,30,41,43,20,12,32,12,11,8,10,13,38,22,43,20,19,Medium,Medium,19,Right,187CM,EFL Championship,England,Watford,74KG,,,,,
4,16825,GK,513,53,533,26,542,522,527,Samik Mitra,30,21,9,39,7,7,10,29,14,13,24,28,10,43,47,47,17,6,25,7,13,8,14,12,46,19,51,26,23,Medium,Medium,23,Right,185CM,Hero ISL,India,Chennaiyin FC,75KG,,,,,
8,16825,GK,54,53,50,28,54,53,51,James Nieuwenhuizen,26,32,5,40,6,5,18,25,14,13,27,21,10,22,48,47,15,5,30,6,13,6,11,11,34,20,37,17,19,Medium,Medium,19,Right,186CM,A-League,Australia,Melbourne City,78KG,,,,,
4,16825,GK,532,53,556,24,543,48,56,Emmanuel Ochoa,19,32,8,36,5,5,19,31,12,11,21,16,10,26,38,33,14,7,26,12,13,8,11,13,33,23,40,28,18,Medium,Medium,18,Left,188CM,MLS,United States,SJ Earthquakes,68KG,,,,,
8,16825,GK,55,53,51,31,51,52,53,Fiachra Pagel,31,30,8,39,9,10,20,50,15,17,39,40,19,32,36,45,16,10,40,14,15,16,18,17,51,26,58,39,19,Medium,Medium,19,Right,193CM,EFL League Two,Republic of Ireland,Forest Green,88KG,,,,,
4,16825,GK,52,53,50,25,57,58,58,Fabian Pekruhl,27,23,8,44,7,5,10,30,14,10,19,29,14,24,27,34,19,9,25,9,13,9,12,14,53,22,66,27,24,Medium,Medium,24,Right,193CM,3. Liga,Germany,SC Verl,87KG,,,,,
4,16825,GK,54,53,48,26,56,49,55,Kacper Piechota,26,27,8,37,9,7,17,22,13,12,29,23,13,22,28,46,19,13,21,7,11,7,11,13,35,16,40,17,18,Medium,Medium,18,Right,190CM,PKO BP Ekstraklasa,Poland,Puszcza,75KG,,,,,
4,16825,GK,57,53,49,23,58,46,48,Paul Piffer,21,27,8,35,9,8,17,21,12,12,15,15,14,23,47,49,17,10,31,14,10,9,13,11,38,19,46,24,17,Medium,Medium,17,Right,181CM,Ö. Bundesliga,Austria,SCR Altach,73KG,,,,,
6,16825,GK,55,53,47,21,52,57,58,Florian Pruhs,16,28,9,43,6,5,19,33,11,13,22,19,13,21,29,41,17,7,36,10,13,9,11,14,38,19,49,22,17,Medium,Medium,17,Right,190CM,Bundesliga 2,Germany,SC Paderborn 07,74KG,,,,,
6,16825,GK,54,53,50,26,561,531,531,Lara Sharma,22,31,8,40,9,9,18,27,13,12,19,17,14,37,35,39,12,12,34,8,10,6,10,14,47,16,57,26,24,Medium,Medium,24,Right,195CM,Hero ISL,India,Kerala Blasters,80KG,,,,,
11,16825,GK,542,53,522,24,531,55,542,Shi Chenglong,22,28,20,41,12,19,26,53,31,16,27,31,13,35,42,45,36,17,32,7,19,9,23,25,49,45,57,21,24,Medium,Medium,24,Right,185CM,CSL,China PR,Henan SSLM FC,76KG,,,,,
13,16825,GK,52,53,522,45,541,50,522,Karanjit Singh,47,42,13,38,16,17,18,15,14,15,23,25,14,64,62,50,18,20,46,22,17,14,15,14,53,33,53,20,37,Medium,Medium,37,Right,181CM,Hero ISL,India,Kerala Blasters,72KG,,,,,
4,16825,GK,513,53,472,27,56,53,60,Cieran Slicker,30,22,8,40,8,9,19,37,12,12,17,29,10,21,22,43,18,8,36,10,10,8,12,11,45,24,51,27,21,Medium,Medium,21,Right,191CM,EFL Championship,Scotland,Ipswich,82KG,,,,,
8,16825,GK,57,53,51,32,52,53,54,Storm Strand-Kolbjørnsen,34,30,8,40,8,7,12,35,16,11,21,20,10,32,34,40,15,13,30,12,12,12,14,13,50,15,55,23,19,Medium,Medium,19,Right,192CM,Eliteserien,Norway,Vålerenga Fotball,81KG,,,,,
8,16825,GK,549,53,546,20,553,537,525,Vishal Yadav,18,23,8,40,19,5,15,39,13,13,37,31,14,31,44,40,14,9,26,12,13,7,12,13,42,16,38,26,21,Medium,Medium,21,Right,183CM,Hero ISL,India,Jamshedpur FC,70KG,,,,,
4,16825,GK,55,53,52,27,52,56,59,Luis Zamudio,31,20,6,42,9,5,19,37,14,10,16,29,12,30,26,30,12,6,31,9,13,5,10,12,59,27,72,28,25,Medium,Medium,25,Right,190CM,MLS,United States,D.C. United,90KG,,,,,
7,16981,GK,534,52,502,24,544,511,53,Armin Abaz,22,28,7,38,7,7,14,21,13,12,17,17,10,39,36,44,18,13,37,12,11,12,13,14,39,23,48,17,21,Medium,Medium,21,Right,187CM,CSSL,Switzerland,FC Winterthur,84KG,,,,,
7,16981,GK,51,52,56,18,52,59,51,Maksymilian Boruc,16,20,6,44,9,8,17,32,11,13,25,16,12,35,26,40,12,10,21,14,12,6,11,12,41,16,51,24,21,Medium,Medium,21,Right,194CM,cinch Prem,Poland,Hibernian,72KG,,,,,
10,16981,GK,57,52,44,26,54,55,53,Matt Boylan,28,23,10,41,10,10,14,31,13,13,22,18,12,24,45,37,19,13,22,12,13,10,13,13,33,15,33,21,19,Medium,Medium,19,Right,183CM,SSE Airtricity PD,Republic of Ireland,St. Pats,76KG,,,,,
5,16981,GK,53,52,52,33,54,50,51,Conor Brann,32,35,7,38,6,6,15,24,12,14,29,20,12,36,49,44,16,12,21,14,13,7,14,11,47,29,54,25,20,Medium,Medium,20,Right,193CM,EFL League Two,Republic of Ireland,Swindon Town,80KG,,,,,
4,16981,GK,50,52,46,37,58,52,53,Ted Cann,38,36,6,39,7,8,14,26,14,14,28,33,13,34,26,46,19,14,38,8,11,9,14,12,54,20,60,18,22,Medium,Medium,22,Left,188CM,EFL Championship,England,West Brom,77KG,,,,,
5,16981,GK,52,52,52,19,53,49,50,Matthew Connelly,22,15,6,37,5,8,12,29,13,13,27,20,10,41,49,47,19,6,26,10,13,8,10,14,34,22,42,25,20,Medium,Medium,20,Right,179CM,cinch Prem,Scotland,Motherwell,70KG,,,,,
5,16981,GK,51,52,51,22,52,53,53,Colm Cox,22,23,10,40,7,12,18,51,13,13,31,21,11,24,45,40,16,14,24,8,11,30,11,10,33,25,39,14,22,Medium,Medium,22,Right,187CM,SSE Airtricity PD,Republic of Ireland,Drogheda United,82KG,,,,,
6,16981,GK,50,52,53,25,55,57,49,James Dadge,27,22,8,43,7,6,11,32,14,14,26,28,15,37,36,46,15,9,30,11,11,9,10,11,35,20,42,23,19,Medium,Medium,19,Right,185CM,EFL League One,England,Northampton,71KG,,,,,
8,16981,GK,51,52,53,28,52,52,53,Rakshit Dagar,26,30,8,39,6,9,11,27,11,13,29,23,13,27,43,43,14,10,24,12,11,7,14,12,49,28,46,22,31,Medium,Medium,31,Right,185CM,Hero ISL,India,Jamshedpur FC,80KG,,,,,
15,16981,GK,53,52,50,43,52,55,51,Hugo Fagerberg,42,45,20,41,16,14,30,40,22,14,38,35,14,44,35,45,23,20,36,18,20,20,16,14,48,30,48,28,19,Medium,Medium,19,Right,186CM,Allsvenskan,Sweden,Mjällby AIF,76KG,,,,,
7,16981,GK,52,52,51,421,51,53,51,Damian Las,44,38,7,40,8,8,18,28,14,14,25,23,10,39,35,45,15,13,35,10,10,5,10,10,53,28,59,22,21,Medium,Medium,21,Right,185CM,MLS,United States,Austin FC,73KG,,,,,
18,16981,GK,53,52,46,16,60,60,46,Lu Ning,16,17,16,45,17,17,21,27,15,16,19,18,15,36,26,43,19,15,36,18,13,11,15,13,46,38,59,17,25,Medium,Medium,25,Left,191CM,CSL,China PR,Changchun Yatai,81KG,,,,,
5,16981,GK,54,52,49,29,52,49,51,Owen Mason,30,27,5,37,7,6,14,30,10,11,23,24,10,43,47,44,18,10,44,15,12,13,12,10,53,30,62,23,19,Medium,Medium,19,Right,190CM,EFL League Two,Republic of Ireland,Mansfield Town,86KG,,,,,
4,16981,GK,53,52,51,30,52,52,56,Ross Munro,30,30,5,39,5,6,14,26,13,12,21,28,14,34,59,39,11,14,34,14,14,8,11,11,49,26,55,27,23,Medium,Medium,23,Right,182CM,cinch Prem,Scotland,Ross County,83KG,,,,,
7,16981,GK,57,52,43,23,55,50,53,Simon Nesler-Täubl,22,24,6,38,8,9,13,24,13,11,25,17,11,31,27,41,15,5,38,8,11,8,12,12,50,19,63,19,18,Medium,Medium,18,Left,190CM,Ö. Bundesliga,Austria,SC Austria,76KG,,,,,
5,16981,GK,52,52,52,17,55,61,53,Peng Peng,18,16,8,46,9,5,16,37,14,13,22,35,18,29,33,31,10,14,33,8,11,9,11,12,46,26,59,18,23,Medium,Medium,23,Right,186CM,CSL,China PR,Henan SSLM FC,80KG,,,,,
6,16981,GK,53,52,51,24,531,512,50,Lalthuammawia Ralte,23,26,5,38,9,5,10,34,13,10,20,18,13,30,48,42,19,13,39,6,13,9,13,12,32,21,35,20,31,Medium,Medium,31,Right,176CM,Hero ISL,India,Odisha FC,75KG,,,,,
4,16981,GK,59,52,45,31,51,54,53,Tom Ritchie,33,29,7,41,6,9,19,32,10,11,15,28,14,36,41,38,14,5,27,13,11,8,11,10,42,22,47,22,20,Medium,Medium,20,Right,180CM,cinch Prem,Scotland,Aberdeen,75KG,,,,,
